id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,generic_name
191962707,9dc024cc-bff0-4008-bc9b-71fb7e6ffbc1,2023/07/26 9:41 AM,2023-07-26,2023-07-26 15:41:00 UTC,Mountain Time (US & Canada),6798762,sljcarson,Steve Carson,2023-11-24 17:25:26 UTC,2024-01-14 18:35:09 UTC,research,,https://www.inaturalist.org/observations/191962707,https://static.inaturalist.org/photos/336887523/medium.jpg,,,,8,0,False,,"Sanders County, MT, USA",47.5729176284,-115.2596198701,62.0,,,,62.0,,,False,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516.0,Rainbow Trout
191963251,1d571f40-d6aa-4be9-bc45-b30c0c0d9de0,2022/05/24 9:10 AM,2022-05-24,2022-05-24 15:10:00 UTC,Mountain Time (US & Canada),6798762,sljcarson,Steve Carson,2023-11-24 17:31:06 UTC,2025-08-07 16:31:57 UTC,research,,https://www.inaturalist.org/observations/191963251,https://static.inaturalist.org/photos/336888399/medium.jpg,,,,9,0,False,,"Lake County, MT, USA",47.8247664307,-114.2793804948,977.0,,,,977.0,,open,False,,,Lake Trout,Salvelinus namaycush,Lake Trout,Actinopterygii,111991.0,Lake Trout
191964145,298c95de-4571-4ca4-a20b-6e1e54d2a9a0,2021/07/13 3:00 PM,2021-07-13,2021-07-13 21:00:00 UTC,Mountain Time (US & Canada),6798762,sljcarson,Steve Carson,2023-11-24 17:42:00 UTC,2025-08-07 16:31:55 UTC,research,,https://www.inaturalist.org/observations/191964145,https://static.inaturalist.org/photos/336890175/medium.jpg,,,,8,0,False,,"Sanders County, MT, USA",47.5310545179,-115.6884388431,122.0,,,,122.0,,open,False,,,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596.0,Brook Trout
193071539,67e4ac31-a746-4e0d-9d6c-3ee179dcb020,2017-07-10 19:45:44-06:00,2017-07-10,2017-07-11 01:45:44 UTC,Mountain Time (US & Canada),1225835,torreyr,,2023-12-04 22:12:51 UTC,2023-12-24 03:49:20 UTC,research,CC0,https://www.inaturalist.org/observations/193071539,https://static.inaturalist.org/photos/339091182/medium.jpg,,,,2,0,False,3.0,"Gallatin County, US-MT, US",44.8257276892,-111.2625443906,38.0,,,,27253.0,obscured,open,True,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
195765145,335e4a6a-9493-46b4-b161-13f14b43068a,2023-12-16 09:27:50,2023-12-16,2023-12-16 16:27:50 UTC,Mountain Time (US & Canada),1762656,sparker0,Stephanie,2024-01-04 17:30:32 UTC,2024-05-09 02:59:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/195765145,https://inaturalist-open-data.s3.amazonaws.com/photos/344486829/medium.jpeg,,,,6,0,False,2.0,"Anaconda, MT 59711, USA",46.189720024,-113.2824235037,1991.0,,,,1991.0,,,False,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516.0,Rainbow Trout
197085942,00f23504-be8c-4d92-82c4-4aea6e7835be,2012/09/02 6:52 PM,2012-09-02,2012-09-03 00:52:00 UTC,Mountain Time (US & Canada),740848,rockybranch,,2024-01-19 20:35:48 UTC,2024-01-23 06:15:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/197085942,https://inaturalist-open-data.s3.amazonaws.com/photos/347029557/medium.jpeg,,,,3,0,False,,"Big Hole River, Wise River, MT, USA",45.7503990339,-112.7679420025,61.0,,,,61.0,,open,False,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518.0,Brown Trout
202911483,11805f90-3db9-4ac3-b463-029676c5044a,2024-03-17 15:38:29-06:00,2024-03-17,2024-03-17 21:38:29 UTC,Mountain Time (US & Canada),1438696,kheinze,Kayla Heinze,2024-03-18 00:59:59 UTC,2024-03-22 00:54:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/202911483,https://inaturalist-open-data.s3.amazonaws.com/photos/358430139/medium.jpg,,,,4,0,False,3.0,"Fred Burr Creek, Victor, MT, US",46.4071749334,-114.1338718005,808.0,,,,808.0,,open,False,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518.0,Brown Trout
202911744,865d68a1-be2e-4e11-9109-08d905a6df2d,2024-03-17 15:13:32-06:00,2024-03-17,2024-03-17 21:13:32 UTC,Mountain Time (US & Canada),1438696,kheinze,Kayla Heinze,2024-03-18 01:02:28 UTC,2024-03-22 00:54:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/202911744,https://inaturalist-open-data.s3.amazonaws.com/photos/358430811/medium.jpg,,,,4,0,False,3.0,"Fred Burr Creek, Victor, MT, US",46.4017208433,-114.1334181602,1005.0,,,,1005.0,,open,False,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518.0,Brown Trout
204027177,7d0c433b-1592-42c2-8034-aebcca9f6d61,2024-03-21 10:57:30-06:00,2024-03-21,2024-03-21 16:57:30 UTC,Mountain Time (US & Canada),2221316,brimitrione,,2024-03-26 15:45:31 UTC,2025-08-07 16:30:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204027177,https://inaturalist-open-data.s3.amazonaws.com/photos/360566780/medium.jpg,,,,3,0,False,3.0,"Stobie Ranch Rd, Thompson Falls, MT, US",47.7328633333,-115.00799445,8.0,,,,8.0,,open,False,,,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596.0,Brook Trout
204668341,6b16b312-1df3-42e6-976f-bfc98d321dc8,2023-07-17 12:30:07,2023-07-17,2023-07-17 18:30:07 UTC,Mountain Time (US & Canada),5453401,boreal-trotter,Sam C,2024-03-31 02:17:45 UTC,2025-08-23 02:53:10 UTC,research,,https://www.inaturalist.org/observations/204668341,https://static.inaturalist.org/photos/361790059/medium.jpeg,,,,4,0,False,2.0,"West Glacier, MT 59936, USA",48.6841387682,-113.8210134208,17.0,,,,17.0,,open,False,gps,gps,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
204837804,38528b74-efb4-4bfe-b4d3-7e33e3648115,2024-03-31 15:53:37-06:00,2024-03-31,2024-03-31 21:53:37 UTC,Mountain Time (US & Canada),1438696,kheinze,Kayla Heinze,2024-03-31 23:53:05 UTC,2025-08-23 02:53:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204837804,https://inaturalist-open-data.s3.amazonaws.com/photos/362103094/medium.jpg,,,,3,0,False,3.0,"MT State Highway 200 E, Bonner, MT, US",46.8958527416,-113.7655934105,934.0,,,,934.0,,open,False,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
204837869,674d68b0-02a8-4591-907e-747e0d7dd318,2024-03-31 16:20:40-06:00,2024-03-31,2024-03-31 22:20:40 UTC,Mountain Time (US & Canada),1438696,kheinze,Kayla Heinze,2024-03-31 23:53:38 UTC,2025-08-23 02:53:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204837869,https://inaturalist-open-data.s3.amazonaws.com/photos/362103253/medium.jpg,,,,4,0,False,3.0,"MT State Highway 200 E, Bonner, MT, US",46.9113426433,-113.7169512569,620.0,,,,620.0,,open,False,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
204838013,112dc060-eea2-4992-ac44-563ecf8998d8,2024-03-31 16:01:40-06:00,2024-03-31,2024-03-31 22:01:40 UTC,Mountain Time (US & Canada),1438696,kheinze,Kayla Heinze,2024-03-31 23:54:25 UTC,2025-08-23 02:53:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204838013,https://inaturalist-open-data.s3.amazonaws.com/photos/362103436/medium.jpg,,,,3,0,False,3.0,"MT State Highway 200 E, Bonner, MT, US",46.9050462364,-113.7321156538,959.0,,,,959.0,,open,False,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
204838120,e3af69be-bcd6-4d1c-86e5-ee03ba753a56,2024-03-31 16:05:20-06:00,2024-03-31,2024-03-31 22:05:20 UTC,Mountain Time (US & Canada),1438696,kheinze,Kayla Heinze,2024-03-31 23:54:54 UTC,2025-08-23 02:53:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204838120,https://inaturalist-open-data.s3.amazonaws.com/photos/362104011/medium.jpg,,,,3,0,False,3.0,"MT State Highway 200 E, Bonner, MT, US",46.9053596185,-113.7324826634,1002.0,,,,1002.0,,open,False,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
205604622,bfbe3cac-fec9-4417-90b4-9f5fcc703574,2022/08/16 7:51 AM,2022-08-16,2022-08-16 13:51:00 UTC,Mountain Time (US & Canada),3328181,emptymoose,EmptyMoose,2024-04-06 02:41:00 UTC,2025-05-28 00:07:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/205604622,https://inaturalist-open-data.s3.amazonaws.com/photos/363568974/medium.jpg,,"inat, todo",,4,1,False,,"Madison County, MT, USA",45.3900412126,-111.4692060344,240.0,,,,240.0,,open,False,,,Rocky Mountain Cutthroat Trout,Oncorhynchus virginalis,Rocky Mountain Cutthroat Trout,Actinopterygii,1316977.0,Cutthroat Trout
208071502,3abab820-ef34-4e1e-b8de-31bcea3c895b,1989-06-13 4:00,1989-06-13,1989-06-13 22:00:00 UTC,Mountain Time (US & Canada),7865208,burkhartj26,Joseph Burkhart,2024-04-19 10:51:26 UTC,2024-05-08 20:16:30 UTC,research,,https://www.inaturalist.org/observations/208071502,https://static.inaturalist.org/photos/368109598/medium.jpg,,,,3,0,False,,"4801 Giant Springs Rd, Great Falls, MT 59405, USA",47.5350389,-111.2289109,164.0,,,,164.0,,,False,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516.0,Rainbow Trout
209702526,5b0a9b21-00ab-4f96-b113-ec769352f171,2024/04/25 10:10 AM,2024-04-25,2024-04-25 16:10:00 UTC,Mountain Time (US & Canada),4018130,raddice,Radd Icenoggle,2024-04-26 18:23:24 UTC,2024-05-16 17:26:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/209702526,https://inaturalist-open-data.s3.amazonaws.com/photos/371031864/medium.jpg,,,,3,0,False,,"Beaverhead County, MT, USA",45.0056743633,-112.8535511433,,,,,,,open,False,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518.0,Brown Trout
212686520,f769e762-c436-4b3e-8dbf-fd86e99369aa,,,,Mountain Time (US & Canada),8091366,konenkale,,2024-05-01 19:13:44 UTC,2024-05-04 01:36:06 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/212686520,https://inaturalist-open-data.s3.amazonaws.com/photos/375851477/medium.jpg,,,,2,0,False,,"Beaverhead County, MT, USA",45.2564872606,-112.5949969448,61.0,,,,61.0,,open,False,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518.0,Brown Trout
212686872,64c947ed-5f49-49a5-8c49-3b772dd2c1b0,,,,Mountain Time (US & Canada),8091366,konenkale,,2024-05-01 19:15:12 UTC,2024-05-02 14:59:54 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/212686872,https://inaturalist-open-data.s3.amazonaws.com/photos/375852137/medium.jpg,,,,2,0,False,,"Beaverhead County, MT, USA",45.2606620722,-112.5893861601,61.0,,,,61.0,,,False,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516.0,Rainbow Trout
213390603,02d22fbc-35da-4ba5-8d53-04eda997f09a,2018-06-06 09:46:53-04:00,2018-06-06,2018-06-06 13:46:53 UTC,Mountain Time (US & Canada),7928268,pthopkins43,,2024-05-04 12:50:02 UTC,2025-08-01 17:26:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/213390603,https://inaturalist-open-data.s3.amazonaws.com/photos/377121722/medium.jpg,,,,3,1,False,3.0,"Bootlegger Trail, Great Falls, MT, US",47.7886741144,-111.3304653605,115281.0,,,,115281.0,,open,False,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516.0,Rainbow Trout
214119054,13e27956-6778-45ad-a949-6dcea617855a,2023-06-03 18:24:04-06:00,2023-06-03,2023-06-04 00:24:04 UTC,Mountain Time (US & Canada),7185344,bigbulltrout,,2024-05-07 03:03:16 UTC,2024-05-07 15:25:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/214119054,https://inaturalist-open-data.s3.amazonaws.com/photos/378437317/medium.jpg,,,Rainbow trout x Westslope cutthroat trout hybrid. ,2,0,False,3.0,"Grand Dr, Bigfork, MT, US",48.0633892503,-114.0667226664,43.0,,,,43.0,,open,False,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
214251347,e7446f45-32a0-4dff-b146-9537bfe635ab,2023-08-20 12:21:51,2023-08-20,2023-08-20 18:21:51 UTC,Mountain Time (US & Canada),6042393,jamesfrie777,James,2024-05-07 19:52:26 UTC,2025-08-07 16:29:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/214251347,https://inaturalist-open-data.s3.amazonaws.com/photos/378683105/medium.jpeg,,,,6,0,False,2.0,"St Regis, MT 59866, USA",47.2962002592,-115.1177934185,1330.0,,,,1330.0,,open,False,,,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596.0,Brook Trout
216041378,fc4ee505-66bd-404a-8619-86f58f65a1bc,2024-05-13,2024-05-13,,Mountain Time (US & Canada),7965791,miloglossa,MIlo Glossa,2024-05-16 03:10:08 UTC,2025-08-07 02:18:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/216041378,https://inaturalist-open-data.s3.amazonaws.com/photos/382029798/medium.jpeg,,,,5,0,False,,"Beaverhead County, MT, USA",45.2175287671,-112.658709494,31.0,,,,31.0,,open,False,,,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596.0,Brook Trout
217311902,6fef91c8-44f8-4f4c-b596-112560720e83,2024/05/01 10:25 AM,2024-05-01,2024-05-01 16:25:00 UTC,Mountain Time (US & Canada),8086940,henrywu123,,2024-05-21 16:25:48 UTC,2024-05-23 03:15:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/217311902,https://inaturalist-open-data.s3.amazonaws.com/photos/384424778/medium.jpg,,,,4,0,False,,"Beaverhead County, MT, USA",45.2135118,-113.1093046,151524.0,,,,151524.0,,open,False,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518.0,Brown Trout
217502552,7f64abac-b651-436e-97b7-74ac68f32af5,2024/05/21 4:52 PM,2024-05-21,2024-05-21 22:52:00 UTC,Mountain Time (US & Canada),8179559,bpcampbell,,2024-05-22 15:15:24 UTC,2024-05-24 18:53:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/217502552,https://inaturalist-open-data.s3.amazonaws.com/photos/384786801/medium.jpg,,,,3,1,False,,"Sanders County, US-MT, US",47.7533082851,-114.667277288,2.0,,,,26807.0,obscured,open,True,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516.0,Rainbow Trout
218015946,c431b72d-93d1-4901-95a1-69fa7a175d75,2024-05-23 16:22:17-06:00,2024-05-23,2024-05-23 22:22:17 UTC,Mountain Time (US & Canada),8140740,coleserad,coleserad,2024-05-25 01:07:38 UTC,2024-05-25 16:32:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/218015946,https://inaturalist-open-data.s3.amazonaws.com/photos/385749794/medium.jpg,,,,2,0,False,3.0,"Annie St, Bozeman, MT, US",45.6888586807,-111.0705492325,15334.0,,,,15334.0,,open,False,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518.0,Brown Trout
218513483,eacb07e5-3704-456a-8ab5-f78774856bdd,2024-05-19 11:08:33-06:00,2024-05-19,2024-05-19 17:08:33 UTC,Mountain Time (US & Canada),4197260,marzeedotes,Marianne Evenhuis,2024-05-26 23:18:24 UTC,2024-09-14 23:22:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/218513483,https://inaturalist-open-data.s3.amazonaws.com/photos/386673449/medium.jpg,,,,5,0,False,3.0,"Craig River Rd, Wolf Creek, MT, US",47.0702581245,-111.9640662044,684.0,,,,684.0,,,False,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516.0,Rainbow Trout
218972532,cbb6f1d0-7a64-486a-94b1-6b1e6b58027d,2024-05-28 11:23:20-06:00,2024-05-28,2024-05-28 17:23:20 UTC,Mountain Time (US & Canada),1574685,snubsthestarnosedmole,Ryan Cuzalina,2024-05-28 20:35:59 UTC,2024-09-14 23:19:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/218972532,https://inaturalist-open-data.s3.amazonaws.com/photos/387533603/medium.jpg,,,,3,0,False,3.0,"Madison River, Cameron, MT, US",44.8304333333,-111.5132666667,9.0,,,,9.0,,,False,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516.0,Rainbow Trout
219332872,0b38a8a7-0114-4d85-a697-6cf87e726c20,2024-05-28 10:40:00-06:00,2024-05-28,2024-05-28 16:40:00 UTC,Mountain Time (US & Canada),1438696,kheinze,Kayla Heinze,2024-05-30 15:03:58 UTC,2024-06-09 22:21:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/219332872,https://inaturalist-open-data.s3.amazonaws.com/photos/388605303/medium.jpg,,,,3,0,False,3.0,"Lolo National Forest, Seeley Lake, MT, US",47.3418848579,-113.5949510081,2181.0,,,,2181.0,,open,False,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
219871862,2ae82789-44f9-4a11-8b72-325d190ef268,2024-05-19 15:03:46-06:00,2024-05-19,2024-05-19 21:03:46 UTC,Mountain Time (US & Canada),4197260,marzeedotes,Marianne Evenhuis,2024-06-01 23:41:37 UTC,2024-06-02 14:45:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/219871862,https://inaturalist-open-data.s3.amazonaws.com/photos/389216784/medium.jpg,,,,2,0,False,3.0,"Missouri River, Wolf Creek, MT, US",47.0960583333,-111.9476466667,4.0,,,,4.0,,open,False,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518.0,Brown Trout
219925630,ba7c2b3e-c5f0-467d-8108-9a48e215fe01,2018-08-24 10:25:30-06:00,2018-08-24,2018-08-24 16:25:30 UTC,Mountain Time (US & Canada),8094502,tmr3,,2024-06-02 05:30:40 UTC,2024-06-02 16:52:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/219925630,https://inaturalist-open-data.s3.amazonaws.com/photos/389321552/medium.jpg,,,,2,0,False,3.0,"Bozeman, MT, US",45.6799475446,-111.0094269647,280.0,,,,280.0,,open,False,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518.0,Brown Trout
221344851,fd032579-d841-4402-8c08-75d840c52c99,2022/08/21 6:56 PM,2022-08-21,2022-08-22 00:56:00 UTC,Mountain Time (US & Canada),5272659,emilymarvel,,2024-06-08 16:38:16 UTC,2024-06-26 15:43:17 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/221344851,https://inaturalist-open-data.s3.amazonaws.com/photos/391974939/medium.jpg,,,,3,0,False,,"Flathead County, MT, USA",48.5294142758,-113.9787593026,12.0,,,,12.0,,,False,,,"Salmons, Trouts, and Whitefishes",Salmonidae,"Salmons, Trouts, and Whitefishes",Actinopterygii,47520.0,Unspecified
221864105,cc1db07d-a834-4fd2-891f-53134f95c6b3,2023/07/11 1:07 PM,2023-07-11,2023-07-11 19:07:00 UTC,Mountain Time (US & Canada),8094502,tmr3,,2024-06-10 18:19:33 UTC,2025-08-23 02:53:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/221864105,https://inaturalist-open-data.s3.amazonaws.com/photos/392940383/medium.jpeg,,,,3,0,False,,"Powell County, MT, USA",46.9896923052,-113.1627699029,610.0,,,,610.0,,open,False,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
222477222,dc0e693d-b806-43f6-97a9-add286781499,2024/06/11 6:39 PM,2024-06-11,2024-06-12 00:39:00 UTC,Mountain Time (US & Canada),8261422,jaegermeister,Dargan Jaeger,2024-06-13 17:06:13 UTC,2025-08-07 02:17:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/222477222,https://inaturalist-open-data.s3.amazonaws.com/photos/394081567/medium.jpeg,,,,4,0,False,,Bond Lake,45.445330642,-112.8743972322,4.0,,,,4.0,,open,False,,,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596.0,Brook Trout
222477243,03b76775-196e-48ed-84b2-bd9e203cd217,2024/06/11 6:39 PM,2024-06-11,2024-06-12 00:39:00 UTC,Mountain Time (US & Canada),8261422,jaegermeister,Dargan Jaeger,2024-06-13 17:06:21 UTC,2025-08-07 02:17:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/222477243,https://inaturalist-open-data.s3.amazonaws.com/photos/394081604/medium.jpeg,,,,4,0,False,,Bond Lake,45.4453290571,-112.8743951503,2.0,,,,2.0,,open,False,,,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596.0,Brook Trout
222504489,c8326b8f-2908-4958-8fb5-af1add543e88,2023/09/04 8:27 AM,2023-09-04,2023-09-04 14:27:00 UTC,Mountain Time (US & Canada),8261422,jaegermeister,Dargan Jaeger,2024-06-13 19:30:55 UTC,2025-07-07 00:47:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/222504489,https://inaturalist-open-data.s3.amazonaws.com/photos/394147948/medium.jpeg,,,"You can tell not a Westslope as doesn't have as much spots, and the spots are more frequent below the lateral line before the tail.",3,0,False,,Willow Creek,45.5129933874,-112.9067516488,288.0,,,,288.0,,open,False,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
222505657,03f25c32-e98a-4240-aaaa-3c283d4c8818,2023/09/02 1:32 PM,2023-09-02,2023-09-02 19:32:00 UTC,Mountain Time (US & Canada),8261422,jaegermeister,Dargan Jaeger,2024-06-13 19:37:24 UTC,2024-06-19 00:29:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/222505657,https://inaturalist-open-data.s3.amazonaws.com/photos/394149627/medium.jpeg,,,,1,0,False,,Willow Creek,45.5211491473,-112.9320773359,244.0,,,,244.0,,open,False,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
222505659,f6c6e3d5-fe51-4b45-bec9-5397dcccb346,2023/09/02 1:32 PM,2023-09-02,2023-09-02 19:32:00 UTC,Mountain Time (US & Canada),8261422,jaegermeister,Dargan Jaeger,2024-06-13 19:37:25 UTC,2024-06-19 00:29:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/222505659,https://inaturalist-open-data.s3.amazonaws.com/photos/394149624/medium.jpeg,,,,2,0,False,,Willow Creek,45.5211910531,-112.9320660701,31.0,,,,31.0,,open,False,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
222505663,53e3994c-b0a6-4919-bb17-513f04443aa2,2023/09/02 1:32 PM,2023-09-02,2023-09-02 19:32:00 UTC,Mountain Time (US & Canada),8261422,jaegermeister,Dargan Jaeger,2024-06-13 19:37:25 UTC,2025-08-23 02:52:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/222505663,https://inaturalist-open-data.s3.amazonaws.com/photos/394149630/medium.jpeg,,,,3,0,False,,Willow Creek,45.5212511119,-112.9320017443,31.0,,,,31.0,,open,False,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
